,actual,temperature,precipitation,air_density,cloud_cover
2012/3/10 6:00,30426.76552,11.448,0.4,1.244,0.983
2012/3/10 7:00,31589.8555,11.8,0.4,1.244,0.986
2012/3/10 8:00,32990.3987,12.409,0.364,1.242,0.987
2012/3/10 9:00,34056.05143,13.076,0.285,1.239,0.988
2012/3/10 10:00,34516.35462,13.859,0.241,1.236,0.988
2012/3/10 11:00,34289.5939,14.653,0.267,1.232,0.988
2012/3/10 12:00,33695.68882,15.28,0.316,1.228,0.987
2012/3/10 13:00,33029.86426,15.753,0.35,1.224,0.986
2012/3/10 14:00,32607.48733,16.037,0.382,1.221,0.986
2012/3/10 15:00,32373.65692,16.113,0.454,1.22,0.982
2012/3/10 16:00,32291.45277,15.909,0.524,1.219,0.979
2012/3/10 17:00,32725.96012,15.523,0.535,1.22,0.972
2012/3/10 18:00,33724.09569,15.133,0.51,1.221,0.968
2012/3/10 19:00,34024.27003,14.945,0.437,1.222,0.961
2012/3/10 20:00,33306.95837,14.962,0.352,1.222,0.947
2012/3/10 21:00,32189.11171,15.098,0.26,1.221,0.947
2012/3/10 22:00,30615.08485,15.27,0.193,1.22,0.961
2012/3/10 23:00,28912.70801,15.558,0.201,1.218,0.963
2012/3/11 0:00,27404.44683,15.892,0.264,1.215,0.888
2012/3/11 1:00,26424.26325,16.434,0.434,1.212,0.824
2012/3/11 3:00,25782.80284,17.169,0.434,1.207,0.96
2012/3/11 4:00,25579.81327,17.662,0.494,1.203,0.966
2012/3/11 5:00,25728.82694,17.937,0.498,1.201,0.964
2012/3/11 6:00,26539.66903,18.044,0.396,1.2,0.945
2012/3/11 7:00,27578.37074,18.073,0.759,1.201,0.819
2012/3/11 8:00,28238.66913,18.902,1.135,1.201,0.713
2012/3/11 9:00,29156.17007,19.873,1.404,1.199,0.547
2012/3/11 10:00,29803.80377,20.789,1.672,1.197,0.437
2012/3/11 11:00,29983.26999,21.496,2.925,1.195,0.42
2012/3/11 12:00,29844.4516,21.778,4.585,1.194,0.452
2012/3/11 13:00,29233.23017,21.588,5.845,1.194,0.564
2012/3/11 14:00,28575.61824,21.028,4.805,1.195,0.721
2012/3/11 15:00,28155.55874,20.301,3.007,1.197,0.688
2012/3/11 16:00,27998.67594,20.02,1.411,1.198,0.56
2012/3/11 17:00,28112.87571,19.914,0.591,1.198,0.386
2012/3/11 18:00,28255.51879,19.322,0.287,1.199,0.318
2012/3/11 19:00,29182.32672,17.684,0.094,1.201,0.241
2012/3/11 20:00,30646.56029,16.923,0.012,1.204,0.199
2012/3/11 21:00,30154.47154,16.373,0.007,1.206,0.126
2012/3/11 22:00,28813.51326,15.826,0.009,1.208,0.024
2012/3/11 23:00,26831.39524,15.324,0.012,1.21,0.003
2012/3/12 0:00,25136.25618,14.983,0.02,1.211,0.001
2012/3/12 1:00,24140.73632,14.698,0.029,1.212,0.001
2012/3/12 2:00,23672.59625,14.372,0.036,1.212,0.001
2012/3/12 3:00,23609.18971,14.024,0.037,1.213,0
2012/3/12 4:00,24104.69504,13.701,0.059,1.213,0.007
2012/3/12 5:00,25843.60295,13.534,0.084,1.214,0.016
2012/3/12 6:00,28442.64994,13.716,0.095,1.215,0.02
2012/3/12 7:00,30346.93168,14.114,0.003,1.216,0.042
2012/3/12 8:00,30517.79179,16.234,0.004,1.217,0.077
2012/3/12 9:00,30899.00453,18.289,0.004,1.212,0.119
2012/3/12 10:00,31305.69393,21.051,0.004,1.201,0.153
2012/3/12 11:00,31443.41511,22.81,0.003,1.194,0.19
2012/3/12 12:00,31567.86772,24.171,0.01,1.188,0.231
2012/3/12 13:00,31996.82227,25.122,0.03,1.183,0.187
2012/3/12 14:00,32361.5002,25.631,0.038,1.18,0.155
2012/3/12 15:00,32714.12814,25.762,0.035,1.178,0.123
2012/3/12 16:00,33066.84407,25.585,0.023,1.176,0.15
2012/3/12 17:00,33171.26131,24.916,0.011,1.177,0.229
2012/3/12 18:00,33030.19062,23.421,0.004,1.179,0.137
2012/3/12 19:00,33336.94299,21.032,0.003,1.184,0.07
2012/3/12 20:00,34427.99332,20.257,0.003,1.189,0.044
2012/3/12 21:00,33234.51213,19.515,0.004,1.194,0.016
2012/3/12 22:00,31252.29885,18.707,0.004,1.197,0.007
2012/3/12 23:00,28689.88846,18.111,0.004,1.198,0.059
2012/3/13 0:00,26512.07385,17.678,0.005,1.199,0.278
2012/3/13 1:00,25175.78844,17.385,0.005,1.199,0.399
2012/3/13 2:00,24442.97596,17.251,0.005,1.199,0.524
2012/3/13 3:00,24076.13996,17.264,0.006,1.198,0.437
2012/3/13 4:00,24230.23393,17.188,0.006,1.198,0.257
2012/3/13 5:00,25522.40882,17.08,0.007,1.198,0.193
2012/3/13 6:00,27753.9131,17.091,0.008,1.198,0.312
2012/3/13 7:00,29588.53451,17.386,0.001,1.198,0.511
2012/3/13 8:00,29989.54028,20.087,0.001,1.198,0.721
2012/3/13 9:00,30985.46082,21.667,0.002,1.195,0.867
2012/3/13 10:00,32180.26119,22.935,0.002,1.191,0.922
2012/3/13 11:00,33051.09865,23.833,0.003,1.188,0.849
2012/3/13 12:00,33468.85423,24.582,0.004,1.186,0.639
2012/3/13 13:00,34067.74293,25.25,0.006,1.183,0.421
2012/3/13 14:00,34465.83324,25.63,0.004,1.181,0.307
2012/3/13 15:00,34887.93435,25.529,0.003,1.18,0.331
2012/3/13 16:00,35189.94338,24.949,0.002,1.18,0.628
2012/3/13 17:00,35001.19413,23.599,0.001,1.182,0.876
2012/3/13 18:00,34475.78335,22.079,0.001,1.186,0.902
2012/3/13 19:00,34586.63241,20.751,0.001,1.19,0.907
2012/3/13 20:00,35511.20659,20.173,0.001,1.194,0.928
2012/3/13 21:00,34371.38355,19.859,0,1.196,0.93
2012/3/13 22:00,32333.85007,19.645,0,1.197,0.777
2012/3/13 23:00,29643.96428,19.256,0.001,1.197,0.624
2012/3/14 0:00,27387.9078,18.94,0.001,1.197,0.612
2012/3/14 1:00,25960.03125,18.744,0.001,1.197,0.726
2012/3/14 2:00,25045.5945,18.68,0.001,1.197,0.854
2012/3/14 3:00,24630.20799,18.569,0.001,1.197,0.876
2012/3/14 4:00,24747.04802,18.367,0.001,1.197,0.695
2012/3/14 5:00,26013.82953,18.031,0.001,1.197,0.506
2012/3/14 6:00,28325.1622,17.921,0.001,1.197,0.422
2012/3/14 7:00,29967.05151,18.052,0.002,1.198,0.364
2012/3/14 8:00,30441.79706,20.289,0.002,1.198,0.386
2012/3/14 9:00,31434.79254,21.887,0.003,1.195,0.547
2012/3/14 10:00,32736.89366,23.255,0.004,1.191,0.775
2012/3/14 11:00,33789.7215,24.239,0.008,1.188,0.903
2012/3/14 12:00,34459.91578,24.838,0.013,1.185,0.927
2012/3/14 13:00,35182.03927,25.009,0.021,1.184,0.899
2012/3/14 14:00,35612.4095,25.198,0.016,1.182,0.598
2012/3/14 15:00,35891.27633,25.319,0.008,1.181,0.296
2012/3/14 16:00,35980.03747,25.049,0.004,1.181,0.243
2012/3/14 17:00,35694.99375,24.141,0.003,1.182,0.439
2012/3/14 18:00,35024.04984,22.783,0.002,1.186,0.595
2012/3/14 19:00,35038.90009,21.278,0.001,1.19,0.706
2012/3/14 20:00,35770.26807,20.648,0.001,1.193,0.839
2012/3/14 21:00,34753.27946,20.31,0.001,1.195,0.886
2012/3/14 22:00,32672.23704,20.054,0.001,1.196,0.892
2012/3/14 23:00,30051.63527,19.817,0.001,1.196,0.74
2012/3/15 0:00,27830.36977,19.611,0.001,1.196,0.452
2012/3/15 1:00,26393.53021,19.607,0.001,1.196,0.361
2012/3/15 2:00,25457.56144,19.716,0.002,1.196,0.551
2012/3/15 3:00,25037.93508,19.863,0.002,1.196,0.798
2012/3/15 4:00,25182.14024,19.828,0.002,1.196,0.721
2012/3/15 5:00,26361.49744,19.401,0.003,1.197,0.658
2012/3/15 6:00,28673.86446,19.082,0.003,1.198,0.694
2012/3/15 7:00,30332.31188,19.143,0.002,1.199,0.661
2012/3/15 8:00,30902.35844,20.711,0.002,1.199,0.636
2012/3/15 9:00,32102.42875,22.052,0.002,1.196,0.738
2012/3/15 10:00,33546.60571,23.351,0.002,1.192,0.747
2012/3/15 11:00,34697.57169,24.172,0.003,1.189,0.774
2012/3/15 12:00,35539.86869,24.503,0.005,1.187,0.823
2012/3/15 13:00,36334.91388,24.642,0.004,1.186,0.734
2012/3/15 14:00,36879.37093,24.781,0.002,1.185,0.544
2012/3/15 15:00,37277.71437,24.819,0.001,1.184,0.329
2012/3/15 16:00,37375.89597,24.72,0,1.183,0.189
2012/3/15 17:00,36974.1665,24.109,0,1.184,0.197
2012/3/15 18:00,36054.84247,22.844,0,1.186,0.212
2012/3/15 19:00,35841.39173,20.731,0,1.189,0.156
2012/3/15 20:00,36648.7402,19.997,0,1.192,0.129
2012/3/15 21:00,35512.79983,19.476,0,1.195,0.106
2012/3/15 22:00,33299.29276,19.019,0,1.196,0.086
2012/3/15 23:00,30639.70526,18.713,0,1.197,0.15
2012/3/16 0:00,28366.16612,18.56,0,1.198,0.211
2012/3/16 1:00,26866.45736,18.641,0,1.198,0.214
2012/3/16 2:00,25887.20545,18.799,0,1.198,0.344
2012/3/16 3:00,25375.26159,18.972,0,1.198,0.527
2012/3/16 4:00,25417.75115,19.069,0,1.198,0.556
2012/3/16 5:00,26557.65727,18.972,0,1.198,0.524
2012/3/16 6:00,28798.27947,18.874,0,1.199,0.487
2012/3/16 7:00,30351.82484,18.989,0,1.199,0.382
2012/3/16 8:00,30875.28524,20.698,0,1.198,0.299
2012/3/16 9:00,32166.90838,22.307,0,1.194,0.36
2012/3/16 10:00,33645.94793,23.718,0,1.19,0.478
2012/3/16 11:00,34702.0052,24.72,0,1.187,0.463
2012/3/16 12:00,35400.44782,25.338,0,1.184,0.37
2012/3/16 13:00,36131.61244,25.772,0,1.182,0.288
2012/3/16 14:00,36684.12195,25.898,0,1.18,0.477
2012/3/16 15:00,37072.78114,25.309,0,1.18,0.761
2012/3/16 16:00,36978.27016,24.11,0,1.181,0.941
2012/3/16 17:00,36179.66738,22.878,0,1.184,0.96
2012/3/16 18:00,34924.30046,21.789,0,1.187,0.963
2012/3/16 19:00,34877.01178,20.705,0.001,1.191,0.961
2012/3/16 20:00,35507.48278,20.227,0.001,1.193,0.955
2012/3/16 21:00,34565.6575,19.929,0.001,1.194,0.965
2012/3/16 22:00,32814.84958,19.712,0,1.195,0.975
2012/3/16 23:00,30604.70733,19.752,0,1.196,0.976
2012/3/17 0:00,28451.91734,19.938,0,1.195,0.976
2012/3/17 1:00,26890.47277,20.022,0,1.194,0.978
2012/3/17 2:00,25769.60083,20.141,0,1.194,0.972
2012/3/17 3:00,25108.03552,20.111,0,1.193,0.93
2012/3/17 4:00,24860.58863,20.18,0,1.193,0.909
2012/3/17 5:00,25160.75506,19.974,0,1.193,0.933
2012/3/17 6:00,26120.78305,19.613,0,1.194,0.871
2012/3/17 7:00,27157.06802,19.411,0.002,1.194,0.899
2012/3/17 8:00,27977.33225,20.845,0.003,1.194,0.913
2012/3/17 9:00,29734.32464,22.137,0.003,1.191,0.947
2012/3/17 10:00,31454.7698,23.433,0.002,1.188,0.943
2012/3/17 11:00,32613.54311,24.546,0.003,1.185,0.883
2012/3/17 12:00,33265.64997,25.296,0.003,1.182,0.812
2012/3/17 13:00,33674.23805,25.475,0.005,1.18,0.854
2012/3/17 14:00,33914.0185,25.131,0.009,1.179,0.945
2012/3/17 15:00,34157.56918,24.588,0.004,1.179,0.964
2012/3/17 16:00,34294.01128,23.999,0.001,1.18,0.982
2012/3/17 17:00,34200.32012,23.346,0.001,1.181,0.949
2012/3/17 18:00,33625.60786,22.48,0.002,1.183,0.817
2012/3/17 19:00,33684.29418,21.241,0.003,1.186,0.703
2012/3/17 20:00,34509.84473,20.592,0.004,1.189,0.552
2012/3/17 21:00,33588.12248,20.036,0.004,1.19,0.514
2012/3/17 22:00,32022.77003,19.64,0.003,1.191,0.691
2012/3/17 23:00,30007.33517,19.415,0.003,1.191,0.78
2012/3/18 0:00,28017.1074,19.517,0.002,1.191,0.725
2012/3/18 1:00,26580.04531,19.795,0.003,1.191,0.726
2012/3/18 2:00,25611.69513,19.843,0.004,1.191,0.863
2012/3/18 3:00,25009.27539,19.989,0.007,1.19,0.944
2012/3/18 4:00,24615.49778,20.038,0.005,1.19,0.95
2012/3/18 5:00,24797.88283,19.942,0.004,1.19,0.956
2012/3/18 6:00,25392.43836,19.793,0.004,1.19,0.969
2012/3/18 7:00,26211.8163,20.094,0.004,1.191,0.975
2012/3/18 8:00,27045.71315,21.329,0.003,1.19,0.97
2012/3/18 9:00,28676.0309,22.568,0.004,1.187,0.964
2012/3/18 10:00,30081.32565,23.916,0.005,1.183,0.926
2012/3/18 11:00,31213.77933,25.105,0.006,1.18,0.908
2012/3/18 12:00,32255.58891,25.836,0.022,1.178,0.899
2012/3/18 13:00,32828.61695,25.785,0.03,1.176,0.932
2012/3/18 14:00,33164.01049,25.106,0.022,1.176,0.969
2012/3/18 15:00,33344.53434,24.357,0.021,1.178,0.979
2012/3/18 16:00,33453.94934,23.793,0.019,1.179,0.984
2012/3/18 17:00,33601.67848,23.33,0.018,1.179,0.981
2012/3/18 18:00,33604.77914,22.695,0.017,1.181,0.977
2012/3/18 19:00,34559.94845,21.941,0.018,1.183,0.967
2012/3/18 20:00,35742.32264,21.598,0.017,1.184,0.96
2012/3/18 21:00,34903.85445,21.396,0.013,1.185,0.958
2012/3/18 22:00,32842.16358,21.312,0.012,1.185,0.952
2012/3/18 23:00,30042.51593,21.242,0.014,1.185,0.948
2012/3/19 0:00,27764.61463,21.26,0.017,1.185,0.953
2012/3/19 1:00,26346.49154,21.33,0.016,1.184,0.958
2012/3/19 2:00,25562.99473,21.366,0.013,1.183,0.948
2012/3/19 3:00,25304.05337,21.361,0.012,1.182,0.95
2012/3/19 4:00,25758.31708,21.326,0.014,1.182,0.949
2012/3/19 5:00,27636.11172,21.268,0.015,1.182,0.925
2012/3/19 6:00,31158.83564,21.176,0.015,1.182,0.902
2012/3/19 7:00,32971.01406,21.165,0.036,1.183,0.737
2012/3/19 8:00,32729.49424,21.743,0.052,1.182,0.462
2012/3/19 9:00,33511.77178,22.896,0.071,1.18,0.291
2012/3/19 10:00,34621.62174,23.955,0.092,1.177,0.353
2012/3/19 11:00,35607.27926,24.729,0.109,1.175,0.183
2012/3/19 12:00,36347.56044,25.376,0.13,1.173,0.075
2012/3/19 13:00,37011.15824,25.632,0.149,1.171,0.123
2012/3/19 14:00,37312.08468,25.482,0.186,1.17,0.235
2012/3/19 15:00,37495.43816,25.047,0.172,1.169,0.445
2012/3/19 16:00,37426.51285,24.43,0.147,1.169,0.61
2012/3/19 17:00,37087.44668,23.763,0.137,1.17,0.677
2012/3/19 18:00,36673.8924,22.977,0.133,1.171,0.397
2012/3/19 19:00,36726.8947,22.245,0.115,1.173,0.387
2012/3/19 20:00,37022.52254,22.002,0.108,1.175,0.482
2012/3/19 21:00,35593.43884,21.942,0.117,1.175,0.461
2012/3/19 22:00,32943.35758,21.917,0.127,1.175,0.367
2012/3/19 23:00,29836.72267,21.861,0.133,1.175,0.379
2012/3/20 0:00,27695.35283,21.757,0.118,1.175,0.4
2012/3/20 1:00,26068.86056,21.643,0.101,1.175,0.524
2012/3/20 2:00,25171.48795,21.541,0.109,1.176,0.786
2012/3/20 3:00,24772.74052,21.443,0.177,1.176,0.908
2012/3/20 4:00,25005.77754,21.335,0.287,1.176,0.921
2012/3/20 5:00,26636.165,21.242,0.474,1.176,0.926
2012/3/20 6:00,30006.75275,21.191,0.717,1.175,0.926
2012/3/20 7:00,32105.10367,21.204,2.206,1.175,0.96
2012/3/20 8:00,31879.08805,21.469,2.496,1.174,0.981
2012/3/20 9:00,31785.68953,21.819,2.046,1.174,0.986
2012/3/20 10:00,31850.73405,21.551,1.424,1.178,0.978
2012/3/20 11:00,31824.49178,20.761,1.085,1.183,0.956
2012/3/20 12:00,31675.71415,19.962,1.156,1.188,0.914
2012/3/20 13:00,31706.74179,19.291,1.422,1.191,0.918
2012/3/20 14:00,31807.83715,18.632,1.799,1.194,0.904
2012/3/20 15:00,31762.08417,18.026,1.682,1.197,0.845
2012/3/20 16:00,31842.17285,17.55,1.739,1.199,0.88
2012/3/20 17:00,31701.19519,17.079,1.887,1.2,0.974
2012/3/20 18:00,31532.78303,16.434,2.215,1.202,0.982
2012/3/20 19:00,32144.40412,15.722,2.56,1.206,0.947
2012/3/20 20:00,33167.7782,15.204,2.825,1.21,0.897
2012/3/20 21:00,32094.25745,14.827,2.839,1.213,0.824
2012/3/20 22:00,29774.76026,14.57,2.416,1.214,0.735
2012/3/20 23:00,27005.40459,14.384,2.087,1.215,0.823
2012/3/21 0:00,25135.82058,14.385,1.764,1.215,0.887
2012/3/21 1:00,24150.42366,14.394,1.783,1.214,0.876
2012/3/21 2:00,23582.23572,14.224,1.903,1.214,0.9
2012/3/21 3:00,23435.42332,14.259,1.277,1.215,0.914
2012/3/21 4:00,23907.86485,13.961,0.836,1.216,0.896
2012/3/21 5:00,25846.30833,13.652,0.755,1.219,0.804
2012/3/21 6:00,29725.69141,12.955,0.658,1.219,0.708
2012/3/21 7:00,31750.58089,13.042,0.096,1.219,0.661
2012/3/21 8:00,31070.85476,14.414,0.079,1.219,0.526
2012/3/21 9:00,31157.38911,16.25,0.06,1.215,0.437
2012/3/21 10:00,31394.20335,18.097,0.036,1.209,0.346
2012/3/21 11:00,31450.82248,19.531,0.023,1.205,0.23
2012/3/21 12:00,31356.43098,20.466,0.015,1.202,0.103
2012/3/21 13:00,31565.7281,21.106,0.008,1.199,0.038
2012/3/21 14:00,31665.9321,21.486,0.003,1.196,0.017
2012/3/21 15:00,31800.39681,21.534,0.001,1.194,0.018
2012/3/21 16:00,31968.95083,21.335,0,1.193,0.013
2012/3/21 17:00,31904.05585,20.726,0,1.193,0.003
2012/3/21 18:00,31695.66068,19.036,0,1.194,0
2012/3/21 19:00,31917.13358,16.093,0,1.196,0
2012/3/21 20:00,33236.15822,15.099,0,1.198,0
2012/3/21 21:00,32222.95468,14.249,0,1.201,0.001
2012/3/21 22:00,29861.99381,13.715,0,1.203,0.055
2012/3/21 23:00,27169.03598,13.535,0,1.206,0.038
2012/3/22 0:00,25230.74421,13.555,0,1.207,0.015
2012/3/22 1:00,24206.82709,13.75,0,1.209,0.011
2012/3/22 2:00,23628.5272,13.845,0,1.21,0.07
2012/3/22 3:00,23550.03849,13.85,0,1.21,0.133
2012/3/22 4:00,24087.88276,13.697,0,1.21,0.072
2012/3/22 5:00,26096.89279,13.359,0,1.21,0.064
2012/3/22 6:00,30127.95584,13.116,0,1.21,0.024
2012/3/22 7:00,31985.73697,13.182,0,1.211,0
2012/3/22 8:00,31396.02555,16.407,0,1.21,0
2012/3/22 9:00,31666.07133,19.079,0,1.204,0
2012/3/22 10:00,32192.53665,21.241,0,1.196,0
2012/3/22 11:00,32446.82822,22.675,0,1.192,0
2012/3/22 12:00,32618.104,23.789,0,1.187,0
2012/3/22 13:00,32923.17287,24.598,0,1.183,0
2012/3/22 14:00,33202.63231,25.029,0,1.18,0
2012/3/22 15:00,33674.49873,25.08,0,1.177,0
2012/3/22 16:00,34124.13397,24.805,0,1.177,0
2012/3/22 17:00,34065.63655,23.834,0,1.178,0
2012/3/22 18:00,33658.99219,21.697,0,1.18,0
2012/3/22 19:00,33573.00542,18.226,0,1.185,0.028
2012/3/22 20:00,34661.57697,17.12,0,1.191,0.129
2012/3/22 21:00,33418.31291,16.496,0,1.196,0.133
2012/3/22 22:00,30825.18568,15.881,0,1.2,0.092
2012/3/22 23:00,27855.80206,15.237,0,1.202,0.026
2012/3/23 0:00,25772.86429,14.569,0,1.204,0
2012/3/23 1:00,24583.23976,14.031,0,1.205,0
2012/3/23 2:00,23937.66028,13.73,0,1.208,0
2012/3/23 3:00,23832.40947,13.417,0,1.211,0
2012/3/23 4:00,24275.47939,12.717,0,1.215,0
2012/3/23 5:00,26188.09921,12.005,0.002,1.219,0
2012/3/23 6:00,30004.25655,11.466,0.018,1.223,0
2012/3/23 7:00,31745.98645,11.56,0.009,1.227,0
2012/3/23 8:00,31132.55296,14.064,0.004,1.227,0
2012/3/23 9:00,31287.84294,16.652,0.002,1.219,0
2012/3/23 10:00,31724.41119,19.802,0,1.207,0
2012/3/23 11:00,32024.74753,21.91,0,1.199,0
2012/3/23 12:00,32413.70937,23.51,0,1.193,0
2012/3/23 13:00,33212.27231,24.834,0,1.186,0
2012/3/23 14:00,34010.92357,25.763,0,1.181,0
2012/3/23 15:00,34866.82242,26.072,0,1.177,0
2012/3/23 16:00,35568.22984,25.991,0,1.175,0
2012/3/23 17:00,35583.35875,25.957,0,1.174,0
2012/3/23 18:00,34784.73488,25.006,0,1.175,0
2012/3/23 19:00,33871.64049,22.508,0,1.177,0
2012/3/23 20:00,34367.54,20.689,0,1.181,0
2012/3/23 21:00,32999.83005,19.145,0,1.186,0
2012/3/23 22:00,30985.09519,17.856,0,1.191,0
2012/3/23 23:00,28493.43057,16.737,0,1.195,0
2012/3/24 0:00,26303.50935,15.892,0,1.199,0
2012/3/24 1:00,24848.55084,15.186,0,1.202,0
2012/3/24 2:00,23915.79831,14.64,0,1.204,0
2012/3/24 3:00,23451.33215,14.286,0,1.205,0
2012/3/24 4:00,23384.13738,14.108,0.002,1.206,0
2012/3/24 5:00,23966.37381,13.932,0.005,1.207,0
2012/3/24 6:00,25231.18669,13.512,0.02,1.21,0
2012/3/24 7:00,26447.72578,13.456,0,1.213,0
2012/3/24 8:00,27552.29234,16.498,0,1.214,0
2012/3/24 9:00,28853.72267,18.76,0,1.208,0
2012/3/24 10:00,30024.35256,21.774,0,1.197,0
2012/3/24 11:00,30852.98654,23.973,0,1.189,0
2012/3/24 12:00,31529.0408,25.305,0,1.184,0
2012/3/24 13:00,32348.54233,26.146,0,1.18,0
2012/3/24 14:00,33310.71977,26.643,0,1.176,0
2012/3/24 15:00,34467.91756,26.818,0,1.174,0
2012/3/24 16:00,35534.37912,26.685,0,1.172,0
2012/3/24 17:00,36085.2941,26.529,0,1.171,0
2012/3/24 18:00,35641.48627,25.549,0,1.172,0
2012/3/24 19:00,34735.27981,23.85,0,1.174,0
2012/3/24 20:00,35130.08223,22.906,0,1.177,0
2012/3/24 21:00,33793.81589,21.84,0,1.181,0
2012/3/24 22:00,31723.84135,20.676,0,1.185,0
2012/3/24 23:00,29197.56104,19.587,0,1.189,0
2012/3/25 0:00,26910.77142,18.539,0,1.193,0
2012/3/25 1:00,25369.10135,17.674,0,1.196,0
2012/3/25 2:00,24338.14701,16.82,0,1.199,0
2012/3/25 3:00,23689.82772,16.064,0,1.202,0
2012/3/25 4:00,23388.24167,15.496,0,1.204,0
2012/3/25 5:00,23472.96333,15.079,0,1.206,0
2012/3/25 6:00,24111.70626,14.706,0,1.208,0
2012/3/25 7:00,24649.81695,14.835,0.003,1.21,0
2012/3/25 8:00,25910.39626,17.677,0.005,1.211,0
2012/3/25 9:00,27649.17082,20.038,0.001,1.204,0
2012/3/25 10:00,29322.22127,23.289,0,1.192,0
2012/3/25 11:00,30907.90377,25.4,0,1.184,0
2012/3/25 12:00,32491.3138,26.508,0,1.18,0
2012/3/25 13:00,33987.97153,27.222,0,1.176,0
2012/3/25 14:00,35415.90266,27.59,0,1.173,0
2012/3/25 15:00,36707.5205,27.656,0,1.171,0
2012/3/25 16:00,37741.02798,27.414,0,1.17,0
2012/3/25 17:00,38258.17432,27.312,0,1.169,0
2012/3/25 18:00,37860.00142,26.225,0,1.17,0
2012/3/25 19:00,37079.29506,23.827,0,1.173,0
2012/3/25 20:00,37707.86648,22.37,0,1.176,0
2012/3/25 21:00,36178.18136,20.906,0,1.181,0
2012/3/25 22:00,33187.40992,19.721,0,1.185,0
2012/3/25 23:00,29586.3875,18.586,0,1.19,0
2012/3/26 0:00,26894.30481,17.672,0,1.193,0
2012/3/26 1:00,25295.64542,16.89,0,1.197,0
2012/3/26 2:00,24368.27318,16.27,0,1.199,0
2012/3/26 3:00,23982.79776,15.716,0,1.202,0
2012/3/26 4:00,24302.19733,15.224,0,1.204,0
2012/3/26 5:00,26123.5614,14.841,0,1.206,0
2012/3/26 6:00,29705.73828,14.592,0,1.207,0
2012/3/26 7:00,31110.37491,14.999,0,1.209,0
2012/3/26 8:00,31038.78561,18.163,0,1.208,0
2012/3/26 9:00,32207.26923,20.795,0,1.201,0
2012/3/26 10:00,33659.40209,24.027,0,1.189,0
2012/3/26 11:00,35155.04836,25.741,0,1.183,0
2012/3/26 12:00,36542.7972,26.648,0,1.179,0
2012/3/26 13:00,38031.64472,27.185,0,1.177,0
2012/3/26 14:00,39174.59957,27.418,0,1.174,0
2012/3/26 15:00,40293.80369,27.321,0,1.172,0
2012/3/26 16:00,41323.79159,26.889,0,1.172,0
2012/3/26 17:00,41314.08901,26.355,0,1.172,0.005
2012/3/26 18:00,40217.64807,24.647,0,1.174,0.079
2012/3/26 19:00,38899.96225,20.912,0,1.178,0.317
2012/3/26 20:00,39335.76471,19.357,0,1.183,0.617
2012/3/26 21:00,37358.10863,18.581,0,1.188,0.698
2012/3/26 22:00,33886.48856,17.951,0,1.192,0.51
2012/3/26 23:00,30318.57051,17.388,0,1.195,0.598
2012/3/27 0:00,27629.55455,16.949,0,1.197,0.742
2012/3/27 1:00,26040.88337,16.695,0,1.199,0.794
2012/3/27 2:00,25154.85728,16.48,0,1.2,0.814
2012/3/27 3:00,24718.67901,16.308,0,1.201,0.839
2012/3/27 4:00,24954.09984,16.128,0,1.201,0.847
2012/3/27 5:00,26567.95824,15.894,0,1.202,0.786
2012/3/27 6:00,30129.47568,15.895,0,1.203,0.706
2012/3/27 7:00,31562.49035,16.667,0,1.204,0.844
2012/3/27 8:00,31280.75623,18.983,0,1.203,0.93
2012/3/27 9:00,32230.44341,20.675,0,1.199,0.978
2012/3/27 10:00,33424.66472,22.259,0,1.193,0.98
2012/3/27 11:00,34383.79682,23.277,0,1.19,0.978
2012/3/27 12:00,35149.75257,24.02,0,1.187,0.972
2012/3/27 13:00,36322.07751,24.711,0,1.184,0.958
2012/3/27 14:00,37379.31639,25.358,0,1.182,0.94
2012/3/27 15:00,38235.99341,25.571,0,1.18,0.903
2012/3/27 16:00,38908.99909,25.233,0,1.18,0.798
2012/3/27 17:00,38721.07346,24.396,0,1.181,0.669
2012/3/27 18:00,37936.4965,22.847,0,1.183,0.682
2012/3/27 19:00,37362.03119,20.333,0,1.187,0.817
2012/3/27 20:00,38450.92131,19.446,0,1.191,0.899
2012/3/27 21:00,36887.77741,19.025,0,1.194,0.897
2012/3/27 22:00,33773.93404,18.66,0,1.197,0.909
2012/3/27 23:00,30317.14086,18.344,0,1.198,0.914
2012/3/28 0:00,27826.76924,18.213,0,1.198,0.86
2012/3/28 1:00,26389.61457,17.997,0,1.197,0.783
2012/3/28 2:00,25488.77684,17.748,0.004,1.197,0.607
2012/3/28 3:00,25073.616,17.381,0.004,1.196,0.377
2012/3/28 4:00,25298.85541,17.094,0.004,1.196,0.358
2012/3/28 5:00,27036.4863,17.061,0.001,1.196,0.758
2012/3/28 6:00,30636.11855,17.223,0.001,1.196,0.956
2012/3/28 7:00,32162.027,17.836,0.001,1.197,0.937
2012/3/28 8:00,31932.11449,20.517,0.002,1.196,0.893
2012/3/28 9:00,32727.42918,22.195,0.013,1.192,0.937
2012/3/28 10:00,33683.51778,23.085,0.033,1.189,0.956
2012/3/28 11:00,34511.86246,23.477,0.057,1.187,0.961
2012/3/28 12:00,35339.72368,24.07,0.099,1.185,0.926
2012/3/28 13:00,36361.05044,24.842,0.145,1.182,0.721
2012/3/28 14:00,36913.85214,25.309,0.121,1.18,0.62
2012/3/28 15:00,37411.61634,25.199,0.116,1.178,0.843
